Stationsnamn;Stationsid;Stationens latitud;Stationens longitud,
EDEBÄCK;274;60.0638;13.5582,
,
Parameternamn;Enhet,
Vattenföring;m³/s,
,
Datum (svensk sommartid);Vattenföring;Kvalitet;,
1910-01-01;70.0000;G;;;Tidsperiod (fr.o.m.) = 1909-12-31 22:00:00 (UTC),
1910-01-02;70.0000;G;;;Tidsperiod (t.o.m.) = 1947-12-30 22:00:00 (UTC),
1910-01-03;70.0000;G;;;,
1910-01-04;69.0000;G;;;Ett dygnsvärde mäts enligt svensk sommartid, d v s kl 22-22 UTC.
1910-01-05;69.0000;G;;;,
1910-01-06;69.0000;G;;;Kvalitetskoderna:,
1910-01-07;69.0000;G;;;Grön (G) = Kontrollerade och godkända värden.,
1910-01-08;68.0000;G;;;Gul (Y) = Grovt kontrollerade värden.,
1910-01-09;68.0000;G;;;Orange (O) = Okontrollerade värden.,
1910-01-10;68.0000;G;;;,
1910-01-11;68.0000;G;;;Orsaker till saknade data:,
1910-01-12;68.0000;G;;;  stationen eller givaren har varit ur funktion.,
1910-01-13;67.0000;G;;;  kvalitetskontrollerna har felmarkerat data (röd kvalitetskod). Efterföljande manuell granskning godkänner, rättar eller underkänner data.
1911-01-13;49.0000;G;,
1911-01-14;49.0000;G;,
1911-01-15;49.0000;G;,
1911-01-16;49.0000;G;,
1911-01-17;49.0000;G;,
1911-01-18;48.0000;G;,
1911-01-19;48.0000;G;,
1911-01-20;48.0000;G;,
1911-01-21;48.0000;G;,
1911-01-22;48.0000;G;,
1911-01-23;48.0000;G;,
1911-01-24;47.0000;G;,
1911-01-25;47.0000;G;,
1911-01-26;47.0000;G;,
1911-01-27;47.0000;G;,
1911-01-28;47.0000;G;,
1911-01-29;47.0000;G;,
1911-01-30;47.0000;G;,
1911-01-31;47.0000;G;,
1911-02-01;47.0000;G;,
1911-02-02;47.0000;G;,
1911-02-03;47.0000;G;,
1911-02-04;47.0000;G;,
1911-02-05;47.0000;G;,
1911-02-06;47.0000;G;,
1911-02-07;47.0000;G;,
1911-02-08;47.0000;G;,
1911-02-09;47.0000;G;,
1911-02-10;47.0000;G;,
1911-02-11;46.0000;G;,
1911-02-12;46.0000;G;,
1911-02-13;46.0000;G;,
1911-02-14;46.0000;G;,
1911-02-15;46.0000;G;,
1911-02-16;46.0000;G;,
1911-02-17;46.0000;G;,
1911-02-18;46.0000;G;,
1911-02-19;46.0000;G;,
1911-02-20;46.0000;G;,
1911-02-21;46.0000;G;,
1911-02-22;46.0000;G;,
1911-02-23;46.0000;G;,
1911-02-24;46.0000;G;,
1911-02-25;46.0000;G;,
1911-02-26;46.0000;G;,
1911-02-27;46.0000;G;,
1911-02-28;46.0000;G;,
1911-03-01;46.0000;G;,
1911-03-02;46.0000;G;,
1911-03-03;46.0000;G;,
1911-03-04;46.0000;G;,
1911-03-05;45.0000;G;,
1911-03-06;45.0000;G;,
1911-03-07;45.0000;G;,
1911-03-08;45.0000;G;,
1911-03-09;45.0000;G;,
1911-03-10;45.0000;G;,
1911-03-11;45.0000;G;,
1911-03-12;45.0000;G;,
1911-03-13;45.0000;G;,
1911-03-14;45.0000;G;,
1911-03-15;45.0000;G;,
1911-03-16;45.0000;G;,
1911-03-17;45.0000;G;,
1911-03-18;45.0000;G;,
1911-03-19;45.0000;G;,
1911-03-20;45.0000;G;,
1911-03-21;45.0000;G;,
1911-03-22;46.0000;G;,
1911-03-23;46.0000;G;,
1911-03-24;46.0000;G;,
1911-03-25;46.0000;G;,
1911-03-26;46.0000;G;,
1911-03-27;46.0000;G;,
1911-03-28;46.0000;G;,
1911-03-29;47.0000;G;,
1911-03-30;47.0000;G;,
1911-03-31;48.0000;G;,
1911-04-01;50.0000;G;,
1911-04-02;52.0000;G;,
1911-04-03;54.0000;G;,
1911-04-04;56.0000;G;,
1911-04-05;59.0000;G;,
1911-04-06;62.0000;G;,
1911-04-07;65.0000;G;,
1911-04-08;68.0000;G;,
1911-04-09;72.0000;G;,
1911-04-10;78.0000;G;,
1911-04-11;82.0000;G;,
1911-04-12;88.0000;G;,
1911-04-13;91.0000;G;,
1911-04-14;95.0000;G;,
1911-04-15;99.0000;G;,
1911-04-16;103.0000;G;,
1911-04-17;107.0000;G;,
1911-04-18;111.0000;G;,
1911-04-19;115.0000;G;,
1911-04-20;119.0000;G;,
1911-04-21;146.0000;G;,
1911-04-22;204.0000;G;,
1911-04-23;316.0000;G;,
1911-04-24;471.0000;G;,
1911-04-25;567.0000;G;,
1911-04-26;565.0000;G;,
1911-04-27;516.0000;G;,
1911-04-28;508.0000;G;,
1911-04-29;492.0000;G;,
1911-04-30;440.0000;G;,
1911-05-01;386.0000;G;,
1911-05-02;357.0000;G;,
1911-05-03;345.0000;G;,
1911-05-04;348.0000;G;,
1911-05-05;379.0000;G;,
1911-05-06;740.0000;G;,
1911-05-07;815.0000;G;,
1911-05-08;683.0000;G;,
1911-05-09;601.0000;G;,
1911-05-10;562.0000;G;,
1911-05-11;598.0000;G;,
1911-05-12;589.0000;G;,
1911-05-13;557.0000;G;,
1911-05-14;557.0000;G;,
